LIVRO	ANO	TITULO_POEMA	POEMA	QNT_VERSOS	TAM_POEMA
DO AMOR CONTENTE E MUITO DESCONTENTE	1959	1	Iniciei mil vezes o diálogo. Não há jeito. Tenho me fatigado tanto todos os dias Vestindo, despindo e arrastando amor Infância, sóis e sombras. Vou dizer coisas terríveis à gente que passa. Dizer que não é mais possível comunicar-me. (Em todos os lugares o mundo se comprime. Não há mais espaço para sorrir ou bocejar De tédio). As casas estão cheias. As mulheres parindo Sem cessar, os homens amando sem amar Ah, triste amor desperdiçado Desesperançado amor, serei eu só A revelar o escuro da janelas, eu só Advinhando a lágrima em pupilas azuis Morrendo a cada instante, me perdendo? Iniciei mil vezes o diálogo. Não há jeito. Preparo-me e aceito-me Carne e pensamento desfeitos. Intentemos, Meu pai, o poema desigual e torturado. E abracemo-nos depois em silêncio. Em segredo. 	21	804
DO AMOR CONTENTE E MUITO DESCONTENTE	1959	2	A Neli Dutra Companheiros, é de lua A noite que vem chegando. Para engolir o meu pranto Que eu não saiba de outras vidas Nem dos que estão se matando. Já tive tanta desdita Que é preciso ir inventando Caminhos novos, veleiros (Além do mais navegando Se conhece o marinheiro). Verdade é o que tume dizes: O amor, poeta, É alegria. Por isso é que estou tramando Viagens, vínculos, dádivas Por isso a noite é de lua E o coração é de brasa. Não quero saber de herdeiros Partilhando o meu encanto. Inúmeras as viuvezes Para uma vida tão pouca E de amor... Ai, tantas vezes Minhas asas, exiladas Incendiaram as estrelas. E nos sentires, nos tatos Em todos os meus adeuses O amor se reinventava A si mesmo, tanto, tanto. (Mas afinal é de pranto O amor que se diz contente?) Companheiros, é de lua A noite que vem chegando. E uma lua nas alturas Tem tal força, tais ardências... Senão vejamos: Eu poeta Nesta e noutras existências, Cantando o do amor mais triste (Onde se meteu a lua?) Cantei-me. De amor contente. 	40	1031
DO AMOR CONTENTE E MUITO DESCONTENTE	1959	3	Quero brincar meus amigos De ver beleza nas coisas. Beleza no desatino No teu amor descuidado Beleza tanta beleza Na pobreza. Quero brincar meus amigos De ver beleza na moça Que por amor não se dá. Nem por nada. E se reserva Ao homem que Deus dará. Quero brincar meus amigos De ver beleza na morte. Mais que na morte, na vida. Tão doce morrer em vida Tão triste viver em vão. Vamos brincar meus amigos E de mãos dadas cantar Minha feliz invenção: Beleza tanta beleza Em tudo que se não vê Beleza. 	22	509
DO AMOR CONTENTE E MUITO DESCONTENTE	1959	4	É antes de tudo a terra Que me traz o medo. E a crisálida no corpo. E a flor no túmulo. É antes de tudo a terra Quando me vês perdida E em silêncio. É antes de tudo a terra Que confunde a amarga. 	9	203
DO AMOR CONTENTE E MUITO DESCONTENTE	1959	5	Tudo é triste. Triste em nós Vivos ausentes, a cada dia esperando O imutável presente. Tudo é triste. Triste como eu, antiga de carícias De olhos e lamentos, lenta no andar, Lenta, irmã de algum canto de ave, Do silêncio na nave, irmã. 	7	244
DO AMOR CONTENTE E MUITO DESCONTENTE	1959	6	Enterrei à noite minhas estrelas Porque à noite as flores Elaboram em silêncio Suas cores. Enterrei à noite minhas estrelas Perdi graças e gigantes Para não perdê-las. Ah, mundo de terra e medo! 	8	202
DO AMOR CONTENTE E MUITO DESCONTENTE	1959	7	Somos crianças nesta noite escura. Tudo mais não sabemos. Largas raízes maduras Apressam nosso passo, E é de amor e aço O teu longo abraço em toda minha cintura. Somos crianças nesta noite escura. Morno rumor de sombras E de folhas Desfaz a rosa que eu te prometia Temos olhos e sonhos. E eu não sou aquela que o teu sonho pedia. 	12	338
DO AMOR CONTENTE E MUITO DESCONTENTE	1959	8	Amado e senhor meu: Perguntei a mim mesma O que te faz aos meus olhos desejado. E aquele anjo que é o meu, dessassombrado, Andrógino e ausente emudeceu. Será a luz da tua casa o encantado Ou tens encanto maior aos olhos meus? E aquele anjo que é o meu, mudo e alado Prudente como um anjo adormeceu. Será a mulher, a que te tem guardado Em vigia constante como a um deus, Que faz com que eu te sinta o mais amado? E sonâmbulo meu anjo respondeu: - Ai de ti, a de sonhos exalados. 	13	485
DO AMOR CONTENTE E MUITO DESCONTENTE	1959	9	Tenho pedido a todos que descansem De tudo o que cansa e mortifica: O amor, a fome, o átomo, o câncer. Tudo vem a tempo no seu tempo. Tenho pedido às crianças mais sossego Menos riso e muita compreensão para o brinquedo O navio não é tream, o gato não é guizo. Quero sentar-me e ler nesta noite calada. A primeira vez que li Franz Kafka Eu era uma menina. (A família chorava). Quero sentar-me e ler mas o amigo me diz: O mundo não comporta tanta gente infeliz. Ah, como cansa querer ser marginal Todos os dias. Descansem anjos meus. Tudo vem tempo No seu tempo. Também é bom ser simples. É bom ter nada. Dormir sem desejar, Não ser poeta. Ser mãe. Se não puder ser pai. Tenho pedido a todos que descansem De tudo o que cansa e mortifica. Mas o homem não cansa. 	21	779
BALADA DO FESTIVAL	1955	I	Corpo de argila meu triste corpo não é verdade se te disserem miha elegia ser mais vaidade do que homenagem. Por que o seria? Me adivinhaste quando a palavra nada dizia e o longo tempo (quando se amava) havia dias em que choravas e estremecias. Falam de ti. Da tua pouca felicidade. Mas o que importa a infinidade dos teus amantes se toda vez que te entregavas extenuado te perdias. Ah, se a poesia me permitisse vôos mais altos mesmo na morte as confidências que eu te faria... Ainda me tens. E bem por isso destila em mim teu peso enorme. E no poema que te dedico meu triste corpo ainda uma vez chora comigo chora comigo. 	42	628
BALADA DO FESTIVAL	1955	II	a Fernando Lemos Já não sei mais o amor e também não sei mais nada. Amei os homens do dia suaves e decentes esportistas. Amei os homens da noite poetas melancólicos, tomistas, críticos de arte e os nada. Agora quero um amigo. E nesta noite sem fim confiar-lhe o meu desejo o meu gesto e a lua nova. Os que estão perto de mim não me vêem... Estende a tua mão. Ficaremos sós e olhos abertos para a imensidão do nada. 	16	427
BALADA DO FESTIVAL	1955	III	Haste pensativa e débil da rosa que tenho na memória. Te pareces comigo na efêmera vontade de ser mais vida e menos morte. Só nos falta o amor. Grande. Sem mácula. O poema infinito para mim, a eternidade para tua rosa. 	7	224
BALADA DO FESTIVAL	1955	IV	a Vinícius de Moraes Na hora da minha morte estarão ao meu lado mais homens infinitamente mais homens que mulheres. (Porque fui mais amante que amiga) Sem dúvida dirão coisas que não fui. Ou então com grande generosidade: Não era mau poeta a pequena Hilda. Terei rosas no corpo, nas mãos, nos pés. Sei disso porque fiz um pedido piegas à minha mãe: “Quero ter rosas comigo na hora da minha morte.” E haverá rosas. São todos tão delicados tão delicados... Na hora da minha morte estarão ao meu lado mais homens infinitamente mais homens que mulheres. E um deles dirá um poema sinistro a jeito de balada em tom menor... Tem tanto medo da terra a moça que hoje se enterra. Fez poema, fez soneto muito mais meu do que dela. Lá, lá, ri, lá, lá, lá, lá. 	25	776
BALADA DO FESTIVAL	1955	V	Maior que o meu sonho de viagem é o amor que te tenho muito amado. Maior que o meu canto só o filho nascido da ternura e este... existe em mim. Perplexo e esplendoroso filho de amor. 	6	185
BALADA DO FESTIVAL	1955	VI	Nada mais tenho na memória rosa dos ventos transitória onde estarás depois de todo o meu tormento... Hás de ficar tão só, tão só no pensamento e depois dele o que restar sal e areia esquecimento há de voltar para o teu sono secular. Rosa dos ventos eu te imagino viagem, navio. Mas o que há é o sofrimento de ver o rio o rio, o rio (pobre de mim) e nunca o mar... 	26	375
BALADA DO FESTIVAL	1955	VII	Inadvertida rosa. Quis avisar-te do roteiro sem fim das urzes e da ventania. (Já era tarde quando pensei em procurar-te. De nada adiantaria) Deixaste a terra que te alimentava e o lírio. Te lembras? Aquele que aos teus pés crescia. Nada somos sem ti. No entanto, espera. Na tua volta deixarão que eu fale porque sou poeta. E te direi... estrela inédita na vastíssima escuridão que se contorna. Surgiste. 	19	411
BALADA DO FESTIVAL	1955	VIII	BALADA PRÉ-NUPCIAL Menina, nunca na vida vi coisa igual a tua boca nem nunca meus olhos viram teu corpo e tua carne moça. Deixa que eu sinta a beleza de tuas coisas escondidas. E o cravo desabrochado se expandia, se expandia... Deixa meu peito ondular-se nas tuas pernas de repente permitidas. E prometo... prometo mares e mundos e te imagino subindo as escadas de uma igreja nós dois as mãos enlaçadas nossa culpa redimida. Deixa menina que eu diga aquela palavra louca no teu ouvido... Não ouças! mas deixa, porque no amor as palavras se transformam e têm um outro sentido. Me abraça e morre comigo. E as duas coisas se chocaram na mesma doida investida... Soluço que não se ouvia (espaçado e comovido) e o cravo que se expandia foi se abrindo, foi se abrindo em choro, promessa e dor, florindo o filho do medo muito mais medo que amor. 	33	851
BALADA DO FESTIVAL	1955	IX	Amado, não tão meu mas tão amado e em noite se transformando. Tua voz rumor de coisas pressagas. Amo-te tanto. Poeta já não sou. Nem mesmo amante. Na minha estrela sem luz existe um medo maior que o de perde-te. Te amar pressentido e renascendo áspera rocha... fonte... 	11	276
BALADA DO FESTIVAL	1955	X	CANCÃOZINHA TRISTE E fiz de tudo... Fui autêntica, durante algum tempo. Fui inquietude e fragilidade. Brilhei em roda de amigos. Pratiquei o esporte com violência e uma vez (trágica melancolia!) nadei com aparente desenvoltura (peito arfante e dilacerado) mil metros na butterfly... Fui amante, amiga, irmã, sorri quando ele me disse coisas amargas... E nada o comove. Nada o espanta. E ele mente e mente amor como as crianças mentem. 	17	441
BALADA DO FESTIVAL	1955	XI	Tenho pena das mulheres que riem com os braços e choram de mentira para os homens. E descobrem o seio antes do convite e morrem no prazer... olhos fechados. Tenho pena do poeta feito para só ser pai... e ser poeta. E daqueles que dormem sobre o papel à espera do vocábulo e dos que fazem filhos por acaso e dos doidos e do cão que passa e de mim... que espero a morte na confusão e no medo. 	13	397
BALADA DO FESTIVAL	1955	XII	Serena face distanciando o meu desejo. Tão longe estás que já nem sei o que te assombra alga ou areia mar ou lampejo de desencanto. A minha boca emudeceu. Se retornando não a encontrares pensa no amor chama e soluço que se perdeu. Solto os cabelos e fico à espera. Mas sobre mim como na morte crescem as heras. 	21	317
BALADA DO FESTIVAL	1955	XIII	Amadíssimo, não fales. A palavra dos homens desencanta. Antes os teus olhos de prata na noite espessa do teu rosto. Antes o teu gesto de amor espera e infinito e de murmúrio, água escorrendo da fonte, espuma de mar. Depois, descansarás em meu peito as tuas mãos de sol. O vento de amanhã sepultará em meu ventre cálido como areia, fecundo como a mar, a semente da vida. Ouve: Só o pranto grita agora em meus ouvidos. 	14	427
BALADA DO FESTIVAL	1955	XIV	BALADA DO FESTIVAL Na verdade apareceu vindo de terras distantes um homem quase poeta que me amou e que se deu a mim e a outras também. E dizia ao telefone coisas tão ternas, tão tudo, que só de ouvi-lo, e esperá-lo muita mulher se perdeu. Muita mulher... também eu. Amei-o naquela pressa de horas marcadas e hotéis... dentro de mim a promessa de amá-lo ainda que fosse na velha China, nos mares, dentro de algum avião. E quando ele me chamava eu toda vagotonia ia e vinha e pressentia o homem que me fugia de passaporte na mão. Agora estou tão cansada perdi-me na confusão de ser amante a amada. Se ainda vou procurá-lo em Paris ou em Viena não me perguntem, amigos, que eu faço um olhar tão triste tão triste de fazer pena... Na verdade apareceu vindo de terras distantes um homem asas e Orfeu. 	33	814
BALADA DO FESTIVAL	1955	XV	Haverá sempre o medo e o escondido pranto no meu canto de amor. Dos homens e da morte mais noite que auroras em verso e pensamento concebi. Nas crianças amei os olhos e o riso o clamor sem ouvido o medo, o medo, o medo. Se a fantasia aproximar de mim a tua presença, fica. A teu lado, serei amante sem desejo: Pássaro sem asa. Submerso leito. 	17	347
BALADA DO FESTIVAL	1955	XVI	Há uma paisagem sem cor dentro de mim. Vejo-a tão perto e tão esplêndida... súbita luz, nave dourada, espelho, e transformando-se em névoa intacta submerge. Sem dúvida, meu amigo, a ilha seria o nosso porto. E depois dela viria o monólogo e a certeza das coisas impossíveis. 	9	284
BALADA DO FESTIVAL	1955	XVII	a Luiz Hilst O poema se desfaz. Bem sei. E aos poucos morre. Se o gênio do poeta conseguisse a palavra com sabor de eternidade. Dizer da amiga que se foi e abria os olhos noturnos sem vontade. Dizer do amante alguma coisa a mais além da espera. Dizer da mãe, ó amadíssima, tudo o que a boca não diz e que se perde. Tão sós estão os homens e a palavra. Por que não haverá um outro mundo sem ruído nem boca, mudo, esplendidamente mudo? 	16	446
BALADA DO FESTIVAL	1955	XVIII	BALADA DO CONDENADO À MORTE Nossa Senhora das Trevas! Nossa Senhora de Tudo! Presos na minha garganta a palavra e o soluço. Mais um minuto, depois a dor, o vazio, o escuro. Tenho medo, minha mãe... olhar de pedra dos homens descontrole de meus braços meu peito que esmaga e arde. Nossa Senhora das Trevas! - Ah, meu filho, agora é tarde... - Um dia me leva, pai, pra ver o mar e o navio? Meu filho triste e pequeno, tem pena de mim, perdoa as coisas que nunca dei. ah, minha mãe, sinto o gosto de sangue a minha boca e perto de mim a morte é silêncio, desespero, e se não fosse verdade... Tenho medo, tenho medo... Meu peito me esmaga e arde Nossa Senhora das Trevas! - Ah, meu filho, agora é tarde... Nossa Senhora de Tudo! Senhora dos Condenados! 	29	759
BALADA DO FESTIVAL	1955	XIX	Nada de novo tenho a dizer-vos. E se tivesse também não vos diria. Os versos são prodígios escondidos da minha fantasia. Hão de ficar assim. Solenes. Mudos. E por que não? Quem alguma vez os leu com o mesmo amor com que os escrevi e na mesma solidão... 	10	260
BALADA DO FESTIVAL	1955	XX	Nós, poetas e amantes, o que sabemos do amor? temos o espanto na retina diante da morte e da beleza. Somos humanos e frágeis mas antes de tudo, sós. Somos inimigos. Inimigos com muralhas de sombra sobre os ombros. E sonhamos. As vezes damos as mãos àqueles que estão chorando. (os que nunca choraram por nós) Ah, meus irmãos e irmãs... Ai daqueles que nos amam e que por amor de nós se perdem. Ah, pudéssemos amar um homem ou uma mulher ou uma coisa... Mas diante de nós, o tempo se consome, desaparece e não pára. Ouvi: Que vossos olhos se inundem de pranto e água de todo o mundo! Somos humanos e frágeis mas antes de tudo, sós. 	24	648
BALADA DE ALZIRA	1951	I	Eu cantarei os humildes os de língua travada e olhos cegos aqueles a quem o amor feriu sem derrubar. Cantarei o gesto dos que pedem e não alcançam a resignação dos santos o sorriso velado e inútil dos homens conformados. Eu cantarei os humildes o homem sem amigos o amante sem esperança de retorno. Cantarei o grito de escuta universal e de mistério nunca desvendado. Serei o caminho a boca aberta os braços em cruz a forma. Para mim virão os homens desconhecidos. 	23	475
